Analog1, Analog2, Digital1, Digital2
12229,9232,0,0
12048,9215,0,0
12142,9078,0,0
12074,9213,0,0
12356,9192,0,0
12079,9161,0,0
12120,9365,0,0
12287,9212,0,0
12200,9316,0,0
12056,9185,0,0
12170,9244,0,0
12046,9109,0,0
12043,9117,0,0
12121,9081,0,0
12161,9127,0,0
11967,9306,0,0
12116,9201,0,0
12109,9250,0,0
11988,9230,0,0
12098,9141,0,0
12036,9262,0,0
11958,9172,0,0
12022,9150,0,0
11942,9291,0,0
11877,8921,0,0
11875,9327,0,0
11775,9291,0,0
11940,9236,0,0
11867,9250,0,0
11796,8969,0,0
11743,9106,0,0
11767,9290,0,0
11862,9222,0,0
11774,9314,0,0
11867,9324,0,0
11792,9230,0,0
11715,9169,0,0
11705,9250,0,0
11553,9253,0,0
11781,9102,0,0
11688,9376,0,0
11705,9277,0,0
11487,9238,0,0
11671,9211,0,0
11564,9179,0,0
11558,9273,0,0
11600,9219,0,0
11661,9151,0,0
11635,9284,0,0
11691,9201,0,0
11768,9219,0,0
11820,9241,0,0
11707,9215,0,0
11714,9274,0,0
11636,9097,0,0
11783,9050,0,0
11761,9159,0,0
11623,9147,0,0
11699,9221,0,0
11623,9311,0,0
11676,9308,0,0
11515,9212,0,0
11755,9346,0,0
11554,9177,0,0
11608,9221,0,0
11637,9260,0,0
11664,9337,0,0
11616,9214,0,0
11723,9224,0,0
11589,9237,0,0
11630,9152,0,0
11532,9346,0,0
11490,9157,0,0
11581,9087,0,0
11493,9164,0,0
11501,9237,0,0
11471,9219,0,0
11416,9116,0,0
11573,9318,0,0
11519,9148,0,0
11585,9061,0,0
11605,9337,0,0
11404,9161,0,0
11523,9235,0,0
11459,9252,0,0
11319,9141,0,0
11317,9302,0,0
11662,9273,0,0
11560,9153,0,0
11469,9233,0,0
11487,9230,0,0
11544,9191,0,0
11255,9168,0,0
11458,9127,0,0
11407,9210,0,0
11514,9172,0,0
11452,9321,0,0
11671,9307,0,0
11544,9312,0,0
11319,9244,0,0
11604,9184,0,0
11426,9224,0,0
11325,9064,0,0
11379,9167,0,0
11476,9212,0,0
11456,9127,0,0
11476,9331,0,0
11460,9262,0,0
11373,9104,0,0
11532,9357,0,0
11371,9047,0,0
11349,9179,0,0
11679,9290,0,0
11308,9204,0,0
11510,9156,0,0
11465,9172,0,0
11495,9312,0,0
11384,9362,0,0
11497,9153,0,0
11381,9251,0,0
11412,9304,0,0
11614,9298,0,0
11506,9263,0,0
11327,9093,0,0
11314,9143,0,0
11469,9222,0,0
11421,9367,0,0
11422,9195,0,0
11197,9273,0,0
11614,9229,0,0
11363,9124,0,0
11369,9153,0,0
11388,9214,0,0
11454,9115,0,0
11449,9242,0,0
11342,8991,0,0
11362,9242,0,0
11334,9038,0,0
11376,9292,0,0
11309,9200,0,0
11323,8997,0,0
11307,9260,0,0
11422,9300,0,0
11272,9274,0,0
11375,9331,0,0
11338,9333,0,0
11407,9302,0,0
11459,9246,0,0
11372,9123,0,0
11282,9290,0,0
11447,9183,0,0
11353,9284,0,0
11504,9158,0,0
11425,9226,0,0
11494,9335,0,0
11366,9253,0,0
11396,9182,0,0
11506,9309,0,0
11486,9332,0,0
11448,9228,0,0
11229,9241,0,0
11491,9244,0,0
11447,9185,0,0
11469,9176,0,0
11453,9327,0,0
11479,9194,0,0
11393,9155,0,0
11276,9173,0,0
11209,9285,0,0
11283,9132,0,0
11496,9468,0,0
11574,9364,0,0
11399,9344,0,0
11431,9249,0,0
11366,9157,0,0
11514,9194,0,0
11315,9326,0,0
11313,9199,0,0
11307,9354,0,0
11437,9360,0,0
11479,9302,0,0
11277,9252,0,0
11374,9385,0,0
11408,9348,0,0
11458,9125,0,0
11410,9148,0,0
11209,9234,0,0
11413,9254,0,0
11389,9221,0,0
11388,9318,0,0
11352,9215,0,0
11396,9254,0,0
11478,9280,0,0
11474,9291,0,0
11300,9188,0,0
11386,9196,0,0
11291,9093,0,0
11310,9286,0,0
11461,9327,0,0
11316,9328,0,0
11283,9167,0,0
11328,9196,0,0
11434,9254,0,0
11406,9337,0,0
11369,9222,0,0
11203,9414,0,0
11271,9325,0,0
11240,9255,0,0
11229,9240,0,0
11344,9319,0,0
11350,9242,0,0
11271,9184,0,0
11154,9098,0,0
11336,9219,0,0
11262,9224,0,0
11390,9242,0,0
11397,9389,0,0
11333,9286,0,0
11259,9342,0,0
11323,9212,0,0
11364,9247,0,0
11415,9238,0,0
11360,9145,0,0
11267,9255,0,0
11182,9216,0,0
11398,9297,0,0
11289,9296,0,0
11291,9298,0,0
11197,9247,0,0
11361,9298,0,0
11236,9273,0,0
11328,9133,0,0
11307,9198,0,0
11256,9324,0,0
11251,9241,0,0
11207,9222,0,0
11281,9080,0,0
11173,9241,0,0
11294,9301,0,0
11225,9193,0,0
11259,9235,0,0
11387,9196,0,0
11241,9115,0,0
11370,9060,0,0
11296,9238,0,0
11244,9083,0,0
11286,9256,0,0
11159,9121,0,0
11364,9249,0,0
11264,9319,0,0
11307,9203,0,0
11215,9150,0,0
11331,9371,0,0
11223,9310,0,0
11396,9206,0,0
11416,9292,0,0
11498,9294,0,0
11267,9400,0,0
11479,9358,0,0
11277,9236,0,0
11202,9354,0,0
11493,9335,0,0
11552,9326,0,0
11374,9088,0,0
11354,9190,0,0
11399,9214,0,0
11395,9322,0,0
11422,9309,0,0
11510,9306,0,0
11427,9218,0,0
11322,9192,0,0
11341,9391,0,0
11546,9121,0,0
11347,9128,0,0
11367,9198,0,0
11480,9117,0,0
11459,9314,0,0
11293,9139,0,0
11477,9100,0,0
11446,9165,0,0
11578,9280,0,0
11405,9393,0,0
11397,9329,0,0
11552,9255,0,0
11473,9117,0,0
11410,9106,0,0
11205,9303,0,0
11261,9205,0,0
11434,9391,0,0
11396,9260,0,0
11135,9419,0,0
11253,9334,0,0
11237,9297,0,0
11374,9411,0,0
11282,9189,0,0
11256,9085,0,0
11326,9215,0,0
11288,9148,0,0
11229,9073,0,0
11334,9382,0,0
11315,9232,0,0
11316,9330,0,0
11207,9207,0,0
11428,9232,0,0
11273,9180,0,0
11297,9314,0,0
11320,9215,0,0
11302,9244,0,0
11303,9287,0,0
11396,9260,0,0
11488,9097,0,0
11180,9316,0,0
11388,9384,0,0
11360,9175,0,0
11313,9194,0,0
11205,9124,0,0
11056,9329,0,0
11262,9167,0,0
11413,9301,0,0
11280,9200,0,0
11341,9149,0,0
11325,9168,0,0
11400,9273,0,0
11459,9220,0,0
11300,9212,0,0
11382,9128,0,0
11400,9241,0,0
11304,9297,0,0
11234,9090,0,0
11495,9313,0,0
11378,9197,0,0
11415,9178,0,0
11381,9122,0,0
11213,9260,0,0
11272,9241,0,0
11217,9127,0,0
11163,9071,0,0
11206,9158,0,0
11229,9323,0,0
11411,9344,0,0
11387,9313,0,0
11214,9189,0,0
11306,9194,0,0
11352,9243,0,0
11357,9319,0,0
11219,9281,0,0
11236,9232,0,0
11090,9288,0,0
11369,9279,0,0
11293,9252,0,0
11395,9434,0,0
11173,9387,0,0
11438,9163,0,0
11209,9234,0,0
11242,9295,0,0
11189,9283,0,0
11173,9181,0,0
11173,9327,0,0
11264,9295,0,0
11280,9376,0,0
11379,9380,0,0
11311,9353,0,0
11285,9177,0,0
11343,9226,0,0
11195,9140,0,0
11343,9266,0,0
11273,9359,0,0
11316,9228,0,0
11473,9225,0,0
11397,9396,0,0
11359,9205,0,0
11475,9189,0,0
11380,9287,0,0
11348,9263,0,0
11426,9175,0,0
11386,9182,0,0
11410,9118,0,0
11401,9189,0,0
11500,9099,0,0
11333,9251,0,0
11448,9238,0,0
11370,9231,0,0
11329,9427,0,0
11407,9319,0,0
11452,9334,0,0
11445,9292,0,0
11392,9346,0,0
11341,9366,0,0
11436,9128,0,0
11388,9300,0,0
11283,9185,0,0
11234,9328,0,0
11240,9255,0,0
11258,9154,0,0
11412,9247,0,0
11326,9182,0,0
11166,9210,0,0
11395,9446,0,0
11346,9272,0,0
11332,9271,0,0
11208,9198,0,0
11303,9190,0,0
11374,9128,0,0
11301,9337,0,0
11331,9254,0,0
11288,9193,0,0
11286,9100,0,0
11409,9214,0,0
11343,9252,0,0
11359,9325,0,0
11279,9310,0,0
11181,9293,0,0
11395,9229,0,0
11416,9182,0,0
11313,9129,0,0
11390,9229,0,0
11291,9302,0,0
11074,9230,0,0
11312,9233,0,0
11242,9274,0,0
11418,9256,0,0
11296,9332,0,0
11501,9164,0,0
11413,9183,0,0
11100,9177,0,0
11220,9175,0,0
11386,9418,0,0
11141,9258,0,0
11227,9420,0,0
11250,9150,0,0
11291,9224,0,0
11362,9304,0,0
11368,9334,0,0
11293,9217,0,0
11292,9427,0,0
11195,9119,0,0
11173,9372,0,0
11430,9196,0,0
11082,9159,0,0
11202,9292,0,0
11091,9343,0,0
11298,9318,0,0
11306,9230,0,0
11232,9281,0,0
11217,9229,0,0
11392,9317,0,0
11169,9388,0,0
11218,9280,0,0
11357,9362,0,0
11267,9360,0,0
11469,9299,0,0
11233,9260,0,0
11399,9241,0,0
11433,9297,0,0
11234,9245,0,0
11267,9257,0,0
11271,9135,0,0
11413,9241,0,0
11362,9176,0,0
11189,9460,0,0
11296,9195,0,0
11419,9289,0,0
11205,9185,0,0
11322,9248,0,0
11415,9178,0,0
11156,9302,0,0
11351,9184,0,0
11292,9395,0,0
11347,9223,0,0
11318,9097,0,0
11278,9156,0,0
11378,9110,0,0
11315,9191,0,0
11395,9298,0,0
11323,9207,0,0
11390,9197,0,0
11374,9317,0,0
11555,9424,0,0
11299,9363,0,0
11314,9229,0,0
11339,9256,0,0
11410,9241,0,0
11377,9188,0,0
11407,9309,0,0
11407,9102,0,0
11439,9249,0,0
11309,9246,0,0
11313,9381,0,0
11323,9173,0,0
11369,9349,0,0
11303,9103,0,0
11352,9050,0,0
11406,9233,0,0
11360,9409,0,0
11455,9330,0,0
11311,9149,0,0
11218,9373,0,0
11232,9277,0,0
11276,9217,0,0
11363,9482,0,0
11267,9422,0,0
11370,9191,0,0
11422,9267,0,0
11476,9333,0,0
11418,9226,0,0
11136,9265,0,0
11093,9293,0,0
11104,9203,0,0
11354,9284,0,0
11414,9110,0,0
11333,9130,0,0
11407,9314,0,0
11271,9272,0,0
11464,9209,0,0
11166,9358,0,0
11278,9187,0,0
11396,9246,0,0
11281,9289,0,0
11268,9150,0,0
11238,9225,0,0
11161,9175,0,0
11330,9389,0,0
11126,9179,0,0
11303,9355,0,0
11290,9239,0,0
11389,9306,0,0
11197,9285,0,0
11059,9151,0,0
11155,9203,0,0
11353,9407,0,0
11339,9110,0,0
11270,9362,0,0
11212,9309,0,0
11213,9298,0,0
11444,9319,0,0
11169,9231,0,0
11238,9236,0,0
11269,9256,0,0
11137,9237,0,0
11146,9299,0,0
11499,9314,0,0
11246,9272,0,0
11200,9133,0,0
11185,9315,0,0
11203,9258,0,0
11189,9217,0,0
11167,9525,0,0
11255,9247,0,0
11338,9248,0,0
11329,9296,0,0
11057,9191,0,0
11427,9300,0,0
11286,9238,0,0
11226,9286,0,0
11306,9202,0,0
11228,9035,0,0
11403,9261,0,0
11360,9465,0,0
11266,9315,0,0
11282,9285,0,0
11173,9242,0,0
11285,9289,0,0
11469,9220,0,0
11284,9241,0,0
11102,9328,0,0
11334,9340,0,0
11328,9333,0,0
11404,9166,0,0
11383,9418,0,0
11479,9142,0,0
11520,9287,0,0
11423,9337,0,0
11356,9179,0,0
11472,9313,0,0
11312,9336,0,0
11425,9152,0,0
11392,9044,0,0
11272,9139,0,0
11521,9392,0,0
11610,9220,0,0
11467,9184,0,0
11610,9161,0,0
11585,9085,0,0
11508,9213,0,0
11488,9339,0,0
11534,9220,0,0
11655,9279,0,0
11612,9203,0,0
11564,9245,0,0
11636,9289,0,0
11600,9297,0,0
11517,9187,0,0
11591,9303,0,0
11568,9249,0,0
11529,9330,0,0
11381,9252,0,0
11565,9195,0,0
11526,9318,0,0
11453,9276,0,0
11514,9188,0,0
11370,9298,0,0
11455,9090,0,0
11563,9182,0,0
11491,9277,0,0
11522,9185,0,0
11664,9203,0,0
11408,9177,0,0
11403,9227,0,0
11338,9381,0,0
11451,9262,0,0
11427,9302,0,0
11388,9124,0,0
11354,9161,0,0
11395,9209,0,0
11559,9306,0,0
11426,9399,0,0
11366,9088,0,0
11470,9239,0,0
11363,9114,0,0
11579,9248,0,0
11522,9251,0,0
11473,9308,0,0
11359,9158,0,0
11216,9267,0,0
11450,9182,0,0
11377,9192,0,0
11492,9293,0,0
11387,9243,0,0
11394,9305,0,0
11304,9332,0,0
11277,9172,0,0
11443,9306,0,0
11211,9135,0,0
11391,9282,0,0
11363,9253,0,0
11413,9196,0,0
11333,9206,0,0
11457,9272,0,0
11364,9203,0,0
11317,9343,0,0
11439,9312,0,0
11397,9301,0,0
11417,9191,0,0
11223,9319,0,0
11233,9404,0,0
11252,9273,0,0
11417,9261,0,0
11303,9155,0,0
11193,9251,0,0
11413,9291,0,0
11354,9160,0,0
11318,9250,0,0
11339,9200,0,0
11297,9247,0,0
11295,9249,0,0
11326,9193,0,0
11376,9231,0,0
11306,9215,0,0
11178,9415,0,0
11375,9240,0,0
11276,9167,0,0
11379,9258,0,0
11272,9371,0,0
11282,9114,0,0
11295,9106,0,0
11403,9194,0,0
11216,9452,0,0
11275,9313,0,0
11343,9231,0,0
11306,9135,0,0
11525,9223,0,0
11316,9366,0,0
11300,9334,0,0
11404,9355,0,0
11538,9154,0,0
11289,9320,0,0
11356,9347,0,0
11502,9182,0,0
11374,9312,0,0
11515,9254,0,0
11533,9266,0,0
11504,9342,0,0
11349,9299,0,0
11498,9368,0,0
11464,9209,0,0
11520,9262,0,0
11371,9218,0,0
11378,9094,0,0
11411,9204,0,0
11316,9263,0,0
11428,9292,0,0
11195,9175,0,0
11342,9320,0,0
11409,9216,0,0
11381,9207,0,0
11500,9398,0,0
11578,9090,0,0
11450,9341,0,0
11611,9384,0,0
11475,9292,0,0
11353,9009,0,0
11573,9198,0,0
11517,9246,0,0
11532,9253,0,0
11564,9281,0,0
11536,9131,0,0
11355,9342,0,0
11492,9233,0,0
11355,9283,0,0
11318,9238,0,0
11504,9181,0,0
11363,9261,0,0
11576,9267,0,0
11518,9336,0,0
11336,9171,0,0
11388,9174,0,0
11377,9225,0,0
11368,9247,0,0
11318,9168,0,0
11213,9388,0,0
11461,9311,0,0
11388,9268,0,0
11281,9135,0,0
11437,9151,0,0
11523,9324,0,0
11575,9243,0,0
11398,9320,0,0
11241,9255,0,0
11263,9352,0,0
11503,9262,0,0
11434,9138,0,0
11356,9343,0,0
11344,9464,0,0
11393,9204,0,0
11311,9342,0,0
11342,9283,0,0
11266,9214,0,0
11279,9399,0,0
11264,9316,0,0
11238,9283,0,0
11236,9312,0,0
11256,9196,0,0
11445,9022,0,0
11352,9238,0,0
11359,9194,0,0
11240,9205,0,0
11457,9276,0,0
11288,9123,0,0
11167,9194,0,0
11297,9178,0,0
11307,9076,0,0
11274,9180,0,0
11217,9216,0,0
11136,9057,0,0
11282,9202,0,0
11368,9173,0,0
11172,9302,0,0
11314,9225,0,0
11347,9282,0,0
11275,9406,0,0
11275,9357,0,0
11436,9363,0,0
11345,9288,0,0
11207,9308,0,0
11258,9180,0,0
11128,9174,0,0
11096,9337,0,0
11168,9170,0,0
11206,9253,0,0
11364,9372,0,0
11183,9223,0,0
11434,9275,0,0
11155,9072,0,0
11159,9364,0,0
11152,9188,0,0
11289,9207,0,0
11249,9172,0,0
11264,9257,0,0
11275,9129,0,0
11265,9241,0,0
11249,9252,0,0
11334,9175,0,0
11364,9221,0,0
11037,9330,0,0
11405,9106,0,0
11286,9323,0,0
11463,9272,0,0
11305,9397,0,0
11346,9332,0,0
11506,9234,0,0
11346,9385,0,0
11204,9334,0,0
11483,9326,0,0
11452,9253,0,0
11381,9504,0,0
11295,9339,0,0
11354,9223,0,0
11333,9284,0,0
11399,9225,0,0
11483,9377,0,0
11439,9314,0,0
11451,9231,0,0
11305,9170,0,0
11284,9368,0,0
11349,9199,0,0
11161,9226,0,0
11324,9294,0,0
11234,9261,0,0
11275,9336,0,0
11265,9262,0,0
11288,9312,0,0
11320,9278,0,0
11427,9268,0,0
11341,9427,0,0
11322,9209,0,0
11197,9277,0,0
11379,9178,0,0
11224,9141,0,0
11313,9224,0,0
11328,9328,0,0
11463,9265,0,0
11136,9245,0,0
11191,9267,0,0
11186,9228,0,0
11141,9326,0,0
11255,9259,0,0
11122,9277,0,0
11106,9398,0,0
11167,9228,0,0
11225,9251,0,0
11148,9281,0,0
11190,9069,0,0
11164,9094,0,0
11233,9366,0,0
11247,9338,0,0
11263,9295,0,0
11217,9200,0,0
11133,9245,0,0
11199,9234,0,0
11215,9168,0,0
11209,9181,0,0
11247,9144,0,0
11296,9103,0,0
11154,9233,0,0
11187,9318,0,0
11197,9226,0,0
11165,9286,0,0
11281,9205,0,0
11121,9191,0,0
11186,9323,0,0
11285,9277,0,0
11274,9264,0,0
11223,9270,0,0
11204,9409,0,0
11145,9360,0,0
11218,9135,0,0
11194,9231,0,0
11269,9221,0,0
11102,9352,0,0
11257,9377,0,0
11097,9282,0,0
11345,9318,0,0
11256,9261,0,0
11359,9404,0,0
11191,9204,0,0
11299,9191,0,0
11256,9351,0,0
11368,9338,0,0
11146,9101,0,0
11137,9245,0,0
11361,9185,0,0
11266,9328,0,0
11344,9402,0,0
11146,9377,0,0
11373,9281,0,0
11093,9267,0,0
11290,9274,0,0
11125,9252,0,0
11268,9167,0,0
11270,9233,0,0
11175,9339,0,0
11392,9159,0,0
11143,9086,0,0
11211,9185,0,0
11314,9165,0,0
11220,9254,0,0
11217,9304,0,0
11134,9242,0,0
11306,9274,0,0
11200,9255,0,0
11168,9194,0,0
11251,9246,0,0
11054,9265,0,0
11088,9398,0,0
11102,9219,0,0
11158,9274,0,0
11200,9280,0,0
11237,9380,0,0
11288,9290,0,0
11401,9371,0,0
11307,9274,0,0
11414,9246,0,0
11221,9312,0,0
11514,9308,0,0
11266,9257,0,0
11358,9318,0,0
11325,9064,0,0
11144,9203,0,0
11296,9324,0,0
11473,9295,0,0
11152,9284,0,0
11150,9529,0,0
11417,9076,0,0
11345,9272,0,0
11329,9202,0,0
11284,9218,0,0
11272,9141,0,0
11353,9210,0,0
11369,9194,0,0
11465,9212,0,0
11235,9392,0,0
11479,9275,0,0
11234,9313,0,0
11335,9363,0,0
11357,9268,0,0
11351,9319,0,0
11445,9291,0,0
11257,9248,0,0
11227,9299,0,0
11162,9298,0,0
11348,9237,0,0
11418,9187,0,0
11092,9179,0,0
11276,9358,0,0
11222,9239,0,0
11342,9071,0,0
11330,9482,0,0
11270,9281,0,0
11250,9510,0,0
11328,9459,0,0
11226,9183,0,0
11428,9322,0,0
11324,9252,0,0
11305,9302,0,0
11272,9109,0,0
11122,9193,0,0
11213,9354,0,0
11243,9225,0,0
11178,9298,0,0
11304,9261,0,0
11191,9214,0,0
11155,9231,0,0
11174,9323,0,0
11231,9252,0,0
11276,9455,0,0
11283,9218,0,0
11192,9374,0,0
11267,9154,0,0
11185,9144,0,0
11041,9250,0,0
11284,9218,0,0
11293,9238,0,0
11486,9248,0,0
11319,9195,0,0
11371,9295,0,0
11411,9215,0,0
11513,9276,0,0
11398,9414,0,0
11413,9234,0,0
11501,9341,0,0
11330,9455,0,0
11514,9297,0,0
11588,9310,0,0
11532,9240,0,0
11598,9178,0,0
11590,9197,0,0
11613,9238,0,0
11663,9327,0,0
11580,9267,0,0
11832,9171,0,0
11601,9001,0,0
11908,9331,0,0
11881,9278,0,0
12077,9149,0,0
11984,9212,0,0
11888,8984,0,0
11977,9199,0,0
12064,9244,0,0
11954,9048,0,0
11881,9303,0,0
11888,9160,0,0
11997,9238,0,0
11991,9175,0,0
12041,9383,0,0
12052,9277,0,0
12053,9254,0,0
12252,9191,0,0
12149,9240,0,0
12168,9217,0,0
12194,9178,0,0
12044,9361,0,0
11970,9181,0,0
12043,9225,0,0
12098,9278,0,0
12000,9277,0,0
12136,9261,0,0
11953,9342,0,0
12028,9226,0,0
12105,9269,0,0
12068,9227,0,0
12017,9215,0,0
12039,9408,0,0
12235,9309,0,0
12162,9215,0,0
12255,9201,0,0
12220,9225,0,0
12319,9162,0,0
12363,9097,0,0
12063,9262,0,0
12307,9277,0,0
12366,9158,0,0
12293,9205,0,0
12268,9146,0,0
12082,9193,0,0
12051,9169,0,0
12068,9114,0,0
12177,9379,0,0
12099,9211,0,0
12157,9189,0,0
12205,9051,0,0
12085,9198,0,0
12037,9314,0,0
11974,9174,0,0
11999,9089,0,0
11929,9180,0,0
11840,9299,0,0
11875,9361,0,0
11843,9350,0,0
11799,9323,0,0
11823,9057,0,0
11954,9128,0,0
11826,9570,0,0
11847,9144,0,0
11812,9249,0,0
11850,9229,0,0
11725,9331,0,0
11704,9312,0,0
11827,9149,0,0
11626,9068,0,0
11948,9245,0,0
11765,9268,0,0
11716,9282,0,0
11921,9138,0,0
12027,9241,0,0
11775,9161,0,0
11877,9268,0,0
11836,9220,0,0
11729,9268,0,0
11745,9192,0,0
11728,9310,0,0
11763,9250,0,0
11571,9115,0,0
11681,9064,0,0
11590,9288,0,0
11627,9290,0,0
11526,9165,0,0
11604,9244,0,0
11779,9122,0,0
11599,9290,0,0
11529,9345,0,0
11568,9281,0,0
11786,9215,0,0
11523,9178,0,0
11618,9262,0,0
11652,9102,0,0
11577,9116,0,0
11530,9206,0,0
11430,9312,0,0
11614,9242,0,0
11396,9270,0,0
11578,9273,0,0
11518,9267,0,0
11492,9228,0,0
11413,9321,0,0
11438,9264,0,0
11739,9163,0,0
11513,9232,0,0
11425,9300,0,0
11579,9277,0,0
11538,9234,0,0
11403,9158,0,0
11401,9349,0,0
11544,9296,0,0
11363,9280,0,0
11498,9329,0,0
11530,9225,0,0
11408,9214,0,0
11410,9332,0,0
11504,9286,0,0
11397,9313,0,0
11346,9141,0,0
11451,9199,0,0
11253,9372,0,0
11501,9258,0,0
11463,9413,0,0
11371,9291,0,0
11438,9348,0,0
11310,9336,0,0
11519,9215,0,0
11338,9213,0,0
11513,9198,0,0
11298,9276,0,0
11662,9290,0,0
11447,9283,0,0
11507,9202,0,0
11353,9068,0,0
11348,9166,0,0
11402,9414,0,0
11363,9226,0,0
11529,9255,0,0
11605,9257,0,0
11616,9214,0,0
11585,9322,0,0
11419,9246,0,0
11512,9231,0,0
11446,9205,0,0
11513,9312,0,0
11549,9304,0,0
11438,9189,0,0
11407,9165,0,0
11586,9282,0,0
11382,9182,0,0
11431,9185,0,0
11462,9329,0,0
11488,9237,0,0
11320,9312,0,0
11379,9169,0,0
11387,9235,0,0
11357,9183,0,0
11348,9062,0,0
11293,9158,0,0
11265,9188,0,0
11403,9227,0,0
11359,9277,0,0
11252,9386,0,0
11271,9340,0,0
11371,9189,0,0
11401,9097,0,0
11456,9264,0,0
11456,9222,0,0
11434,9073,0,0
11465,9060,0,0
11365,9239,0,0
11331,9138,0,0
11220,9335,0,0
11250,9262,0,0
11271,9182,0,0
11402,9235,0,0
11310,9260,0,0
11184,9217,0,0
11324,9113,0,0
11323,9356,0,0
11206,9192,0,0
11419,9297,0,0
11166,9232,0,0
11245,9209,0,0
11467,9209,0,0
11362,9272,0,0
11368,9350,0,0
11162,9360,0,0
11255,9208,0,0
11235,9236,0,0
11397,9268,0,0
11357,9301,0,0
11263,9219,0,0
11224,9376,0,0
11307,9128,0,0
11247,9231,0,0
11280,9411,0,0
11363,9283,0,0
11250,9453,0,0
11403,9187,0,0
11355,9254,0,0
11175,9097,0,0
11285,9188,0,0
11276,9358,0,0
11299,9265,0,0
11261,9244,0,0
11244,9268,0,0
11320,9217,0,0
11331,9257,0,0
11294,9365,0,0
11304,9344,0,0
11331,9269,0,0
11069,9262,0,0
11270,9296,0,0
11404,9387,0,0
11273,9283,0,0
11427,9438,0,0
11239,9298,0,0
11349,9181,0,0
11357,9099,0,0
11106,9215,0,0
11280,9369,0,0
11268,9090,0,0
11289,9253,0,0
11169,9176,0,0
11298,9317,0,0
11149,9251,0,0
11243,9167,0,0
11250,9438,0,0
11151,9448,0,0
11258,9202,0,0
11251,9403,0,0
11282,9210,0,0
11333,9255,0,0
11400,9109,0,0
11118,9223,0,0
11357,9279,0,0
11230,9212,0,0
11336,9233,0,0
11218,9265,0,0
11357,9292,0,0
11287,9282,0,0
11244,9158,0,0
11424,9295,0,0
11532,9241,0,0
11416,9275,0,0
11393,9310,0,0
11492,9114,0,0
11345,9239,0,0
11361,9292,0,0
11428,9202,0,0
11383,9236,0,0
11244,9129,0,0
11568,9319,0,0
11383,9241,0,0
11398,9109,0,0
11567,9068,0,0
11385,9204,0,0
11534,9090,0,0
11551,9281,0,0
11468,9266,0,0
11425,9111,0,0
11435,9331,0,0
11423,9187,0,0
11449,9206,0,0
11590,9240,0,0
11390,9224,0,0
11306,9192,0,0
11325,9322,0,0
11300,9286,0,0
11454,9397,0,0
11394,9199,0,0
11358,8940,0,0
11337,9236,0,0
11420,9337,0,0
11494,9204,0,0
11390,9073,0,0
11369,9387,0,0
11244,9345,0,0
11437,9362,0,0
11218,9240,0,0
11160,9205,0,0
11411,9149,0,0
11379,9258,0,0
11254,9299,0,0
11435,9150,0,0
11293,9309,0,0
11260,9157,0,0
11501,9161,0,0
11460,9241,0,0
11360,9343,0,0
11393,9165,0,0
11369,9374,0,0
11587,9237,0,0
11494,9129,0,0
11563,9153,0,0
11444,9328,0,0
11339,9184,0,0
11415,9104,0,0
11420,9282,0,0
11439,9243,0,0
11496,9261,0,0
11261,9365,0,0
11523,9233,0,0
11468,9233,0,0
11514,9347,0,0
11355,9285,0,0
11396,9261,0,0
11310,9069,0,0
11413,9298,0,0
11339,9077,0,0
11301,9351,0,0
11566,9027,0,0
11389,9151,0,0
11395,9109,0,0
11287,9278,0,0
11284,9303,0,0
11335,9197,0,0
11337,9138,0,0
11436,9352,0,0
11500,9403,0,0
11502,9322,0,0
11373,9205,0,0
11296,9201,0,0
11296,9261,0,0
11237,9344,0,0
11241,9224,0,0
11439,9267,0,0
11245,9396,0,0
11413,9186,0,0
11198,9316,0,0
11296,9306,0,0
11207,9257,0,0
11200,9303,0,0
11210,9463,0,0
11285,9253,0,0
11198,9216,0,0
11450,9337,0,0
11360,9216,0,0
11195,9227,0,0
11290,9323,0,0
11350,9341,0,0
11315,9238,0,0
11356,9252,0,0
11287,9409,0,0
11254,9294,0,0
11415,9334,0,0
11372,9196,0,0
11346,9265,0,0
11387,9173,0,0
11304,9317,0,0
11183,9275,0,0
11275,9189,0,0
11192,9111,0,0
11425,9243,0,0
11300,9135,0,0
11361,9225,0,0
11296,9293,0,0
11400,9282,0,0
11307,9223,0,0
11313,9184,0,0
11621,9200,0,0
11605,9181,0,0
11545,9330,0,0
11461,9424,0,0
11600,9361,0,0
11423,9292,0,0
11359,9350,0,0
11402,9292,0,0
11439,9198,0,0
11396,9196,0,0
11467,9318,0,0
11516,9156,0,0
11455,9039,0,0
11289,9366,0,0
11290,9109,0,0
11213,9314,0,0
11397,9341,0,0
11284,9405,0,0
11329,9102,0,0
11399,9247,0,0
11422,9392,0,0
11281,9305,0,0
11333,9236,0,0
11477,9219,0,0
11320,9159,0,0
11348,9317,0,0
11333,9137,0,0
11228,9095,0,0
11318,9266,0,0
11372,9259,0,0
11420,9122,0,0
11298,9264,0,0
11343,9333,0,0
11367,9170,0,0
11214,9252,0,0
11255,9298,0,0
11294,9324,0,0
11273,9178,0,0
11152,9274,0,0
11185,9147,0,0
11110,9199,0,0
11174,9188,0,0
11399,9373,0,0
11319,9188,0,0
11194,9347,0,0
11317,9117,0,0
11231,9288,0,0
11221,9173,0,0
11219,9302,0,0
11341,9446,0,0
11337,9321,0,0
11354,9336,0,0
11284,9191,0,0
11175,9264,0,0
11282,9229,0,0
