Analog1, Analog2, Digital1, Digital2
13040,13549,0,0
12916,13554,0,0
13106,13659,0,0
12878,13530,0,0
12960,13651,0,0
12982,13636,0,0
12873,13428,0,0
12767,13405,0,0
12963,13525,0,0
12878,13646,0,0
12865,13561,0,0
12933,13562,0,0
12870,13387,0,0
12760,13519,0,0
12807,13444,0,0
12847,13538,0,0
13156,13702,0,0
12814,13468,0,0
12967,13599,0,0
12953,13368,0,0
12873,13488,0,0
12935,13544,0,0
12965,13581,0,0
12786,13546,0,0
13042,13706,0,0
13001,13664,0,0
12742,13567,0,0
12780,13476,0,0
12977,13385,0,0
12869,13626,0,0
12898,13658,0,0
13052,13530,0,0
13128,13727,0,0
13141,13643,0,0
12962,13659,0,0
12967,13828,0,0
13032,13578,0,0
13193,13500,0,0
12955,13559,0,0
12966,13632,0,0
12825,13700,0,0
12984,13485,0,0
13136,13679,0,0
12966,13635,0,0
12960,13622,0,0
12839,13686,0,0
13131,13503,0,0
13006,13605,0,0
13089,13670,0,0
13006,13672,0,0
13035,13687,0,0
12969,13585,0,0
12867,13566,0,0
12879,13432,0,0
12927,13683,0,0
12801,13449,0,0
12859,13583,0,0
12893,13624,0,0
12901,13565,0,0
12863,13525,0,0
12953,13645,0,0
13064,13690,0,0
12996,13632,0,0
13033,13620,0,0
12917,13739,0,0
12857,13649,0,0
12979,13718,0,0
12961,13494,0,0
12872,13542,0,0
12918,13459,0,0
12875,13661,0,0
12911,13520,0,0
12797,13618,0,0
12766,13679,0,0
13007,13545,0,0
13002,13525,0,0
12774,13625,0,0
12939,13654,0,0
12928,13670,0,0
12877,13572,0,0
12955,13738,0,0
13060,13551,0,0
13028,13544,0,0
13057,13636,0,0
13169,13547,0,0
13094,13630,0,0
12973,13474,0,0
13147,13742,0,0
13071,13629,0,0
12918,13641,0,0
12768,13630,0,0
12936,13589,0,0
13147,13718,0,0
12899,13603,0,0
13084,13537,0,0
12905,13568,0,0
12808,13724,0,0
12986,13661,0,0
12891,13471,0,0
12966,13600,0,0
12931,13683,0,0
13003,13456,0,0
12953,13575,0,0
12886,13556,0,0
13153,13641,0,0
13024,13661,0,0
12966,13748,0,0
12799,13598,0,0
13023,13698,0,0
12856,13641,0,0
13000,13577,0,0
13147,13478,0,0
13007,13750,0,0
12991,13454,0,0
13005,13694,0,0
13024,13583,0,0
12920,13677,0,0
13090,13522,0,0
13061,13559,0,0
12992,13589,0,0
13056,13561,0,0
12911,13729,0,0
12808,13608,0,0
13070,13630,0,0
12952,13744,0,0
12933,13651,0,0
12921,13685,0,0
12896,13423,0,0
12927,13489,0,0
12845,13463,0,0
12820,13513,0,0
12913,13444,0,0
12821,13611,0,0
12985,13555,0,0
12870,13559,0,0
12975,13516,0,0
12915,13410,0,0
12874,13607,0,0
12930,13720,0,0
13023,13557,0,0
12895,13484,0,0
12979,13557,0,0
12777,13540,0,0
12966,13559,0,0
12948,13495,0,0
12915,13622,0,0
12879,13505,0,0
12931,13524,0,0
12868,13434,0,0
12836,13587,0,0
12947,13544,0,0
12936,13638,0,0
12784,13616,0,0
12933,13592,0,0
13116,13490,0,0
12964,13643,0,0
13027,13796,0,0
12796,13717,0,0
13021,13588,0,0
12903,13628,0,0
12852,13536,0,0
12888,13560,0,0
12856,13577,0,0
12843,13698,0,0
13044,13441,0,0
12816,13592,0,0
13016,13574,0,0
12726,13629,0,0
12854,13579,0,0
12949,13539,0,0
13022,13539,0,0
12901,13533,0,0
13036,13590,0,0
12756,13699,0,0
12800,13590,0,0
12736,13710,0,0
12897,13514,0,0
12934,13503,0,0
12925,13571,0,0
12824,13521,0,0
12797,13515,0,0
13033,13635,0,0
12821,13672,0,0
12794,13495,0,0
12883,13542,0,0
12892,13704,0,0
12820,13565,0,0
12862,13584,0,0
12805,13672,0,0
13001,13546,0,0
13008,13440,0,0
12828,13594,0,0
12988,13465,0,0
12965,13697,0,0
12871,13672,0,0
13032,13649,0,0
12781,13586,0,0
12922,13550,0,0
13057,13500,0,0
12979,13547,0,0
12987,13446,0,0
12853,13506,0,0
13121,13570,0,0
12873,13703,0,0
13034,13572,0,0
12961,13425,0,0
12748,13604,0,0
12813,13608,0,0
12872,13422,0,0
12800,13600,0,0
12802,13531,0,0
12875,13682,0,0
12911,13761,0,0
12979,13522,0,0
12807,13600,0,0
12775,13600,0,0
12952,13551,0,0
12752,13820,0,0
13015,13658,0,0
12983,13689,0,0
12903,13583,0,0
12777,13562,0,0
12896,13595,0,0
12807,13650,0,0
12979,13578,0,0
12976,13572,0,0
12902,13660,0,0
12968,13711,0,0
12933,13672,0,0
12732,13602,0,0
12975,13613,0,0
12918,13649,0,0
13051,13622,0,0
13023,13652,0,0
12976,13645,0,0
13091,13571,0,0
13029,13639,0,0
12947,13641,0,0
12844,13618,0,0
12880,13663,0,0
12911,13541,0,0
12897,13655,0,0
12794,13568,0,0
12820,13569,0,0
12834,13616,0,0
12892,13509,0,0
12866,13649,0,0
12854,13637,0,0
12756,13538,0,0
12755,13475,0,0
12842,13770,0,0
12947,13698,0,0
12878,13591,0,0
12968,13580,0,0
13009,13497,0,0
12858,13392,0,0
12976,13545,0,0
12877,13560,0,0
12863,13700,0,0
12687,13565,0,0
12968,13610,0,0
12882,13524,0,0
13058,13702,0,0
12860,13517,0,0
12841,13619,0,0
13058,13556,0,0
12895,13509,0,0
12846,13539,0,0
13002,13635,0,0
12795,13522,0,0
12830,13492,0,0
12895,13637,0,0
12910,13472,0,0
12890,13582,0,0
12794,13566,0,0
13057,13649,0,0
12852,13598,0,0
12936,13561,0,0
12973,13697,0,0
12898,13641,0,0
13039,13490,0,0
12870,13667,0,0
12944,13540,0,0
12849,13505,0,0
13034,13503,0,0
12886,13371,0,0
12939,13413,0,0
12867,13516,0,0
12888,13550,0,0
12880,13387,0,0
12697,13435,0,0
12839,13535,0,0
12931,13500,0,0
12807,13539,0,0
12687,13585,0,0
12952,13455,0,0
12936,13698,0,0
12928,13446,0,0
13051,13443,0,0
13120,13604,0,0
13110,13591,0,0
13096,13444,0,0
12902,13468,0,0
13081,13516,0,0
12974,13424,0,0
13211,13616,0,0
13104,13632,0,0
13098,13653,0,0
13198,13524,0,0
13012,13650,0,0
13027,13473,0,0
13137,13545,0,0
13000,13482,0,0
13054,13496,0,0
13119,13647,0,0
13055,13547,0,0
12956,13571,0,0
12885,13433,0,0
13109,13526,0,0
13021,13546,0,0
12963,13619,0,0
12978,13652,0,0
13061,13601,0,0
13033,13593,0,0
12917,13515,0,0
12917,13677,0,0
13213,13647,0,0
12974,13478,0,0
13040,13537,0,0
13057,13564,0,0
13096,13537,0,0
13046,13397,0,0
13090,13495,0,0
12931,13608,0,0
13110,13524,0,0
13014,13533,0,0
13064,13700,0,0
13015,13614,0,0
13117,13576,0,0
12984,13606,0,0
13091,13684,0,0
13152,13773,0,0
13046,13432,0,0
13202,13702,0,0
13166,13532,0,0
13127,13522,0,0
13043,13529,0,0
13129,13317,0,0
13145,13535,0,0
13321,13554,0,0
13396,13562,0,0
13240,13447,0,0
13289,13503,0,0
13447,13614,0,0
13301,13498,0,0
13331,13380,0,0
13437,13591,0,0
13291,13608,0,0
13470,13612,0,0
13599,13420,0,0
13486,13522,0,0
13482,13640,0,0
13618,13631,0,0
13645,13464,0,0
13582,13422,0,0
13762,13520,0,0
13642,13551,0,0
13829,13521,0,0
13640,13527,0,0
13592,13546,0,0
13709,13569,0,0
13692,13541,0,0
13883,13530,0,0
13633,13576,0,0
13703,13567,0,0
13632,13569,0,0
13619,13523,0,0
13684,13509,0,0
13647,13493,0,0
13758,13609,0,0
13511,13522,0,0
13616,13534,0,0
13676,13530,0,0
13524,13592,0,0
13679,13673,0,0
13628,13647,0,0
13654,13618,0,0
13589,13512,0,0
13449,13601,0,0
13472,13506,0,0
13750,13587,0,0
13729,13317,0,0
13550,13536,0,0
13735,13577,0,0
13552,13523,0,0
13722,13369,0,0
13733,13427,0,0
13682,13460,0,0
13865,13317,0,0
13862,13475,0,0
13777,13432,0,0
13797,13538,0,0
13712,13412,0,0
13535,13471,0,0
13794,13415,0,0
13667,13569,0,0
13498,13545,0,0
13626,13491,0,0
13401,13543,0,0
13570,13467,0,0
13526,13423,0,0
13467,13448,0,0
13462,13504,0,0
13573,13470,0,0
13648,13547,0,0
13350,13524,0,0
13357,13404,0,0
13502,13448,0,0
13447,13365,0,0
13351,13541,0,0
13401,13421,0,0
13412,13473,0,0
13293,13598,0,0
13158,13523,0,0
13317,13425,0,0
13261,13528,0,0
13264,13522,0,0
13299,13577,0,0
13250,13531,0,0
13245,13507,0,0
13405,13549,0,0
13177,13624,0,0
13223,13584,0,0
13410,13482,0,0
13162,13618,0,0
13336,13676,0,0
13385,13589,0,0
13278,13491,0,0
13270,13584,0,0
13173,13465,0,0
13217,13550,0,0
13260,13544,0,0
13200,13547,0,0
13059,13496,0,0
13281,13515,0,0
13126,13505,0,0
13019,13610,0,0
12972,13456,0,0
13040,13462,0,0
13099,13464,0,0
12976,13619,0,0
13146,13592,0,0
13206,13538,0,0
13143,13439,0,0
13145,13644,0,0
13202,13349,0,0
13162,13596,0,0
13088,13479,0,0
13111,13602,0,0
13104,13659,0,0
13108,13603,0,0
13091,13637,0,0
13070,13682,0,0
13105,13711,0,0
13072,13502,0,0
13227,13654,0,0
12973,13442,0,0
13081,13581,0,0
13071,13617,0,0
12986,13456,0,0
13150,13521,0,0
13086,13412,0,0
13108,13632,0,0
13079,13447,0,0
13017,13619,0,0
13068,13461,0,0
12949,13290,0,0
12882,13314,0,0
13138,13563,0,0
13037,13532,0,0
13146,13448,0,0
13013,13533,0,0
13047,13531,0,0
12946,13458,0,0
13156,13461,0,0
13154,13600,0,0
13276,13355,0,0
13146,13606,0,0
13156,13584,0,0
13058,13496,0,0
13103,13558,0,0
13024,13438,0,0
13148,13593,0,0
12972,13617,0,0
13065,13582,0,0
13163,13577,0,0
13082,13339,0,0
13030,13530,0,0
13028,13452,0,0
13100,13724,0,0
13143,13566,0,0
13175,13621,0,0
12879,13549,0,0
13118,13567,0,0
12997,13473,0,0
13018,13457,0,0
12982,13622,0,0
13054,13740,0,0
13055,13537,0,0
13126,13505,0,0
13122,13575,0,0
13014,13381,0,0
13020,13407,0,0
13050,13467,0,0
13064,13483,0,0
13083,13402,0,0
13058,13382,0,0
13031,13568,0,0
12993,13468,0,0
13174,13577,0,0
12956,13605,0,0
13074,13675,0,0
12922,13500,0,0
12944,13499,0,0
12995,13582,0,0
13114,13536,0,0
13042,13551,0,0
12990,13557,0,0
13222,13566,0,0
13028,13475,0,0
12927,13374,0,0
12937,13583,0,0
13062,13567,0,0
12857,13631,0,0
13122,13516,0,0
13043,13623,0,0
13058,13567,0,0
13046,13381,0,0
13110,13476,0,0
13134,13687,0,0
12913,13645,0,0
13025,13591,0,0
13016,13517,0,0
12843,13507,0,0
12861,13621,0,0
13047,13397,0,0
12977,13495,0,0
12904,13658,0,0
12919,13475,0,0
12911,13666,0,0
13038,13495,0,0
13011,13582,0,0
13034,13462,0,0
12935,13636,0,0
13135,13474,0,0
13005,13512,0,0
13067,13478,0,0
12958,13435,0,0
12964,13434,0,0
12900,13571,0,0
12896,13579,0,0
12700,13617,0,0
13006,13617,0,0
12997,13605,0,0
12914,13579,0,0
12929,13713,0,0
12963,13596,0,0
13042,13760,0,0
13206,13836,0,0
13083,13654,0,0
13098,13637,0,0
13050,13669,0,0
12927,13721,0,0
12952,13602,0,0
12965,13709,0,0
12943,13519,0,0
13016,13436,0,0
12941,13559,0,0
12979,13459,0,0
12984,13623,0,0
13061,13682,0,0
13220,13678,0,0
13062,13595,0,0
12929,13568,0,0
13144,13588,0,0
13076,13472,0,0
12945,13503,0,0
12854,13484,0,0
13000,13622,0,0
12965,13552,0,0
12929,13569,0,0
13011,13585,0,0
12888,13521,0,0
12986,13513,0,0
12897,13507,0,0
12892,13551,0,0
12955,13622,0,0
12909,13700,0,0
12953,13750,0,0
13084,13629,0,0
13160,13551,0,0
13078,13630,0,0
12967,13638,0,0
13020,13636,0,0
12968,13583,0,0
12983,13371,0,0
12955,13484,0,0
13019,13524,0,0
12834,13455,0,0
12977,13521,0,0
13041,13541,0,0
13114,13710,0,0
13071,13694,0,0
13017,13658,0,0
12844,13534,0,0
13080,13688,0,0
12995,13461,0,0
12928,13705,0,0
12898,13486,0,0
12819,13488,0,0
12876,13745,0,0
12953,13555,0,0
12843,13566,0,0
12894,13496,0,0
13002,13435,0,0
12955,13583,0,0
12858,13454,0,0
13080,13552,0,0
12925,13534,0,0
13046,13578,0,0
12961,13603,0,0
12927,13632,0,0
12842,13646,0,0
13018,13676,0,0
12895,13385,0,0
13001,13575,0,0
12850,13514,0,0
12916,13558,0,0
12893,13482,0,0
12856,13632,0,0
13095,13610,0,0
13052,13662,0,0
12888,13646,0,0
12966,13721,0,0
13076,13760,0,0
12864,13741,0,0
12982,13582,0,0
13067,13558,0,0
12946,13496,0,0
12959,13466,0,0
12895,13512,0,0
13008,13427,0,0
13107,13688,0,0
13044,13500,0,0
12935,13472,0,0
13100,13688,0,0
12915,13682,0,0
13006,13591,0,0
12876,13673,0,0
13161,13810,0,0
12988,13597,0,0
12688,13436,0,0
12874,13553,0,0
13005,13532,0,0
12957,13565,0,0
12942,13405,0,0
12824,13483,0,0
12784,13430,0,0
12876,13512,0,0
12992,13410,0,0
12941,13545,0,0
13041,13744,0,0
12985,13662,0,0
12969,13609,0,0
12946,13437,0,0
13128,13616,0,0
12896,13633,0,0
12949,13538,0,0
12996,13692,0,0
12974,13510,0,0
13086,13726,0,0
13003,13461,0,0
12882,13608,0,0
12989,13533,0,0
13064,13611,0,0
12873,13418,0,0
12886,13594,0,0
12926,13640,0,0
12885,13667,0,0
13015,13531,0,0
12813,13388,0,0
12951,13564,0,0
12822,13681,0,0
12925,13535,0,0
12872,13514,0,0
12993,13471,0,0
12844,13535,0,0
12933,13443,0,0
12835,13591,0,0
12712,13645,0,0
12875,13555,0,0
12946,13662,0,0
13049,13580,0,0
12793,13572,0,0
12938,13558,0,0
12837,13479,0,0
12996,13643,0,0
12955,13668,0,0
12963,13705,0,0
12893,13672,0,0
12872,13466,0,0
12921,13603,0,0
12968,13582,0,0
13032,13558,0,0
12973,13556,0,0
13055,13616,0,0
12980,13455,0,0
12902,13508,0,0
12971,13775,0,0
12850,13714,0,0
12941,13518,0,0
12879,13490,0,0
13066,13513,0,0
13094,13387,0,0
12972,13651,0,0
12935,13503,0,0
12964,13571,0,0
12948,13541,0,0
12799,13504,0,0
13063,13625,0,0
13042,13522,0,0
12873,13658,0,0
13147,13623,0,0
12946,13701,0,0
12916,13722,0,0
12936,13637,0,0
12799,13557,0,0
13036,13803,0,0
12819,13559,0,0
13060,13614,0,0
13037,13379,0,0
13065,13507,0,0
13040,13486,0,0
12965,13563,0,0
13035,13603,0,0
12753,13573,0,0
13016,13422,0,0
12892,13501,0,0
12878,13568,0,0
12941,13317,0,0
13053,13492,0,0
12956,13610,0,0
12902,13413,0,0
13042,13525,0,0
13117,13628,0,0
13080,13651,0,0
12900,13464,0,0
12952,13398,0,0
12943,13545,0,0
12832,13574,0,0
12837,13432,0,0
12999,13541,0,0
13012,13513,0,0
13046,13547,0,0
12925,13517,0,0
12973,13589,0,0
12702,13751,0,0
12778,13664,0,0
13019,13561,0,0
12926,13526,0,0
12839,13695,0,0
12910,13577,0,0
12894,13482,0,0
12934,13530,0,0
12905,13587,0,0
12865,13633,0,0
13022,13635,0,0
13044,13571,0,0
12848,13513,0,0
12838,13547,0,0
12846,13717,0,0
12981,13731,0,0
12982,13665,0,0
13093,13700,0,0
12887,13583,0,0
13004,13617,0,0
12928,13426,0,0
12927,13419,0,0
13011,13602,0,0
13017,13684,0,0
12779,13570,0,0
12914,13523,0,0
12887,13544,0,0
12919,13564,0,0
12903,13567,0,0
13186,13839,0,0
12925,13544,0,0
13039,13572,0,0
12987,13494,0,0
12887,13621,0,0
12958,13574,0,0
13066,13393,0,0
13043,13460,0,0
12927,13495,0,0
12867,13602,0,0
12969,13528,0,0
13024,13306,0,0
12824,13636,0,0
12835,13486,0,0
12857,13476,0,0
12839,13559,0,0
12940,13555,0,0
12855,13626,0,0
12975,13553,0,0
12937,13629,0,0
12954,13563,0,0
12856,13492,0,0
12803,13581,0,0
12984,13613,0,0
12748,13658,0,0
12933,13547,0,0
12920,13428,0,0
12958,13704,0,0
12835,13502,0,0
13141,13683,0,0
12923,13538,0,0
13057,13533,0,0
12999,13607,0,0
13062,13503,0,0
12886,13709,0,0
12956,13559,0,0
12908,13601,0,0
13107,13425,0,0
13056,13385,0,0
13054,13407,0,0
13046,13607,0,0
13016,13537,0,0
12973,13443,0,0
12903,13626,0,0
12982,13706,0,0
13079,13495,0,0
12984,13474,0,0
12967,13492,0,0
12944,13479,0,0
13030,13472,0,0
12921,13503,0,0
12922,13671,0,0
12997,13472,0,0
13020,13443,0,0
12828,13471,0,0
12917,13487,0,0
12999,13524,0,0
12842,13545,0,0
12955,13430,0,0
12867,13600,0,0
12944,13468,0,0
12833,13546,0,0
12883,13637,0,0
12956,13602,0,0
12916,13711,0,0
12891,13705,0,0
12776,13584,0,0
12879,13600,0,0
12756,13760,0,0
12958,13394,0,0
12851,13465,0,0
12954,13303,0,0
12807,13550,0,0
12793,13691,0,0
12994,13532,0,0
12936,13461,0,0
12873,13480,0,0
12956,13458,0,0
12613,13636,0,0
12841,13479,0,0
12969,13507,0,0
12971,13590,0,0
12900,13473,0,0
13011,13479,0,0
12917,13534,0,0
12758,13706,0,0
12904,13716,0,0
12939,13515,0,0
12912,13652,0,0
12884,13479,0,0
12918,13568,0,0
12954,13659,0,0
12923,13539,0,0
13040,13463,0,0
12955,13671,0,0
12935,13455,0,0
12907,13515,0,0
13042,13477,0,0
13004,13701,0,0
12966,13646,0,0
12839,13513,0,0
12890,13498,0,0
12865,13596,0,0
12937,13466,0,0
12918,13437,0,0
13040,13655,0,0
12920,13503,0,0
12732,13610,0,0
12887,13616,0,0
12943,13702,0,0
12805,13627,0,0
12837,13428,0,0
12895,13737,0,0
12701,13658,0,0
12857,13540,0,0
12789,13400,0,0
12865,13612,0,0
12959,13583,0,0
12866,13497,0,0
12951,13633,0,0
12898,13635,0,0
12866,13565,0,0
12851,13589,0,0
12920,13606,0,0
12939,13501,0,0
12915,13650,0,0
12839,13726,0,0
12968,13493,0,0
12881,13514,0,0
12829,13500,0,0
12938,13528,0,0
12819,13722,0,0
12861,13648,0,0
12820,13558,0,0
12874,13683,0,0
12863,13504,0,0
12955,13574,0,0
12764,13631,0,0
12925,13443,0,0
12760,13551,0,0
12776,13775,0,0
12692,13564,0,0
12876,13576,0,0
12858,13498,0,0
13034,13515,0,0
12676,13559,0,0
12785,13640,0,0
12672,13649,0,0
13045,13537,0,0
12869,13509,0,0
12885,13443,0,0
12729,13479,0,0
12788,13822,0,0
12797,13464,0,0
12753,13463,0,0
12920,13588,0,0
13047,13579,0,0
12981,13677,0,0
13086,13664,0,0
12930,13489,0,0
12830,13622,0,0
12830,13673,0,0
12984,13434,0,0
12824,13550,0,0
12785,13551,0,0
12970,13541,0,0
12943,13578,0,0
12863,13599,0,0
12974,13511,0,0
12884,13578,0,0
13009,13504,0,0
12823,13580,0,0
13034,13502,0,0
12988,13685,0,0
13140,13657,0,0
12958,13639,0,0
12930,13706,0,0
12881,13539,0,0
12853,13542,0,0
12858,13639,0,0
12922,13653,0,0
12881,13590,0,0
12833,13598,0,0
12925,13619,0,0
13154,13571,0,0
13019,13520,0,0
13115,13634,0,0
12956,13587,0,0
13101,13576,0,0
12936,13504,0,0
12948,13572,0,0
13138,13534,0,0
12933,13495,0,0
12934,13492,0,0
13039,13542,0,0
12915,13563,0,0
12886,13508,0,0
13073,13654,0,0
13149,13624,0,0
13039,13498,0,0
13046,13464,0,0
12936,13699,0,0
12961,13730,0,0
12964,13731,0,0
12904,13651,0,0
12979,13678,0,0
13040,13474,0,0
12931,13631,0,0
12938,13475,0,0
12934,13650,0,0
13117,13593,0,0
13069,13448,0,0
13073,13426,0,0
13016,13590,0,0
12998,13541,0,0
13070,13672,0,0
12973,13718,0,0
13042,13753,0,0
12781,13553,0,0
12896,13643,0,0
13003,13651,0,0
12944,13751,0,0
13039,13674,0,0
12935,13552,0,0
13035,13465,0,0
13023,13650,0,0
12855,13584,0,0
12902,13514,0,0
12902,13488,0,0
12891,13900,0,0
12744,13672,0,0
12802,13527,0,0
12794,13591,0,0
13042,13719,0,0
12895,13614,0,0
13010,13629,0,0
12889,13548,0,0
12866,13531,0,0
12843,13534,0,0
12903,13457,0,0
12815,13688,0,0
12978,13536,0,0
12867,13677,0,0
12954,13583,0,0
12779,13615,0,0
12954,13583,0,0
12872,13633,0,0
12916,13504,0,0
12796,13605,0,0
12972,13437,0,0
12897,13763,0,0
12887,13586,0,0
12965,13576,0,0
13036,13647,0,0
13044,13628,0,0
13019,13550,0,0
13041,13617,0,0
12941,13572,0,0
12786,13669,0,0
13040,13446,0,0
12995,13748,0,0
13065,13533,0,0
12965,13643,0,0
12935,13662,0,0
13028,13541,0,0
12880,13611,0,0
12978,13730,0,0
12949,13580,0,0
12985,13684,0,0
12782,13573,0,0
12923,13544,0,0
12884,13594,0,0
13035,13567,0,0
12957,13660,0,0
12883,13498,0,0
12904,13522,0,0
12958,13611,0,0
13095,13516,0,0
12938,13571,0,0
12941,13510,0,0
12835,13605,0,0
12905,13769,0,0
13028,13356,0,0
12903,13528,0,0
12812,13483,0,0
12993,13461,0,0
12967,13531,0,0
12786,13483,0,0
12998,13535,0,0
12875,13431,0,0
12878,13653,0,0
13045,13505,0,0
13047,13672,0,0
12928,13386,0,0
12931,13523,0,0
13070,13695,0,0
13000,13536,0,0
12962,13658,0,0
13030,13601,0,0
12791,13523,0,0
12965,13518,0,0
13066,13615,0,0
12824,13435,0,0
12981,13556,0,0
12862,13731,0,0
12940,13420,0,0
12958,13599,0,0
13032,13674,0,0
13130,13534,0,0
13170,13512,0,0
12996,13357,0,0
12825,13499,0,0
13017,13708,0,0
13107,13567,0,0
12998,13533,0,0
12934,13484,0,0
12866,13666,0,0
13086,13471,0,0
12935,13772,0,0
12816,13627,0,0
12889,13585,0,0
12891,13637,0,0
12845,13640,0,0
13011,13557,0,0
12792,13518,0,0
12990,13524,0,0
12871,13543,0,0
12993,13622,0,0
12970,13597,0,0
12869,13554,0,0
13070,13596,0,0
12921,13642,0,0
12833,13620,0,0
12927,13514,0,0
12969,13497,0,0
12891,13369,0,0
13039,13541,0,0
12954,13557,0,0
12972,13540,0,0
12939,13603,0,0
12847,13511,0,0
12972,13532,0,0
13064,13612,0,0
12787,13491,0,0
12944,13561,0,0
12876,13585,0,0
12737,13349,0,0
12903,13640,0,0
12944,13514,0,0
12900,13690,0,0
12902,13504,0,0
13013,13459,0,0
13141,13635,0,0
12838,13530,0,0
13017,13510,0,0
12997,13564,0,0
12930,13627,0,0
13084,13613,0,0
13041,13648,0,0
13080,13584,0,0
12872,13595,0,0
12868,13676,0,0
13012,13531,0,0
12939,13641,0,0
13037,13375,0,0
13042,13600,0,0
13093,13519,0,0
12977,13565,0,0
13003,13542,0,0
13083,13649,0,0
12798,13529,0,0
13001,13631,0,0
13052,13602,0,0
13093,13705,0,0
13155,13731,0,0
12990,13608,0,0
12889,13669,0,0
12988,13642,0,0
12935,13532,0,0
12919,13511,0,0
12959,13548,0,0
12836,13442,0,0
12903,13437,0,0
12876,13625,0,0
13054,13499,0,0
13070,13492,0,0
13119,13509,0,0
13036,13654,0,0
13022,13681,0,0
13233,13395,0,0
13040,13619,0,0
13117,13492,0,0
12960,13536,0,0
12983,13457,0,0
12907,13667,0,0
12939,13415,0,0
13002,13652,0,0
12870,13477,0,0
12821,13411,0,0
12847,13643,0,0
12891,13435,0,0
13083,13572,0,0
13007,13777,0,0
12919,13532,0,0
13031,13683,0,0
13033,13468,0,0
13047,13554,0,0
12899,13521,0,0
12890,13611,0,0
12822,13642,0,0
12905,13572,0,0
12964,13378,0,0
12807,13579,0,0
13063,13562,0,0
12870,13483,0,0
13001,13517,0,0
13006,13712,0,0
12939,13467,0,0
13105,13609,0,0
13197,13559,0,0
12935,13573,0,0
13054,13723,0,0
13123,13782,0,0
12943,13656,0,0
12989,13532,0,0
13020,13478,0,0
12910,13656,0,0
13172,13627,0,0
13017,13461,0,0
12937,13526,0,0
13154,13592,0,0
13085,13634,0,0
13000,13536,0,0
13079,13555,0,0
12993,13583,0,0
12881,13523,0,0
13042,13449,0,0
12923,13688,0,0
13207,13574,0,0
12976,13379,0,0
12920,13461,0,0
13040,13399,0,0
12942,13593,0,0
13057,13474,0,0
13187,13573,0,0
13083,13584,0,0
13020,13622,0,0
13015,13779,0,0
12933,13628,0,0
13020,13743,0,0
12953,13770,0,0
13179,13597,0,0
13094,13601,0,0
13147,13498,0,0
13123,13642,0,0
13017,13714,0,0
13194,13535,0,0
12873,13459,0,0
13090,13470,0,0
13020,13660,0,0
13190,13579,0,0
12954,13740,0,0
13050,13568,0,0
13094,13654,0,0
13051,13560,0,0
13047,13640,0,0
12884,13557,0,0
12996,13530,0,0
12972,13619,0,0
13257,13675,0,0
13120,13498,0,0
12948,13737,0,0
13035,13745,0,0
13011,13587,0,0
13046,13655,0,0
12876,13599,0,0
13041,13595,0,0
12751,13693,0,0
12856,13567,0,0
13082,13652,0,0
12883,13700,0,0
13008,13590,0,0
13023,13769,0,0
12970,13683,0,0
13240,13577,0,0
13081,13485,0,0
12870,13478,0,0
12974,13606,0,0
12885,13466,0,0
12948,13573,0,0
12998,13542,0,0
12866,13556,0,0
13089,13620,0,0
13096,13476,0,0
13014,13670,0,0
13029,13589,0,0
12951,13590,0,0
12916,13652,0,0
12961,13546,0,0
12971,13493,0,0
12866,13507,0,0
13072,13507,0,0
12974,13637,0,0
13098,13512,0,0
12965,13489,0,0
13100,13586,0,0
13084,13731,0,0
13067,13598,0,0
12944,13577,0,0
13076,13621,0,0
12925,13510,0,0
12865,13602,0,0
13026,13433,0,0
12889,13491,0,0
12967,13567,0,0
12906,13504,0,0
12993,13678,0,0
12879,13426,0,0
12904,13454,0,0
13009,13517,0,0
12971,13532,0,0
12931,13592,0,0
12948,13526,0,0
13050,13475,0,0
12949,13628,0,0
13057,13614,0,0
13234,13447,0,0
13131,13666,0,0
13076,13585,0,0
13045,13554,0,0
12970,13706,0,0
12827,13521,0,0
12911,13562,0,0
12932,13549,0,0
12996,13502,0,0
12854,13635,0,0
12954,13613,0,0
12869,13552,0,0
12938,13456,0,0
12946,13571,0,0
13111,13440,0,0
12969,13556,0,0
12940,13642,0,0
13045,13582,0,0
12832,13566,0,0
13041,13576,0,0
12926,13599,0,0
12970,13473,0,0
12957,13438,0,0
12893,13719,0,0
12936,13449,0,0
12942,13513,0,0
12841,13602,0,0
12874,13449,0,0
12811,13440,0,0
13020,13472,0,0
13192,13565,0,0
13041,13413,0,0
13126,13558,0,0
13171,13562,0,0
13072,13631,0,0
13047,13597,0,0
13172,13436,0,0
13074,13394,0,0
13155,13348,0,0
13018,13550,0,0
13120,13570,0,0
13060,13636,0,0
12929,13629,0,0
12994,13639,0,0
13214,13331,0,0
12921,13598,0,0
13028,13618,0,0
12994,13561,0,0
13121,13463,0,0
13206,13622,0,0
13132,13616,0,0
13055,13524,0,0
13049,13515,0,0
13106,13634,0,0
13135,13606,0,0
12925,13565,0,0
13114,13451,0,0
13109,13644,0,0
13110,13639,0,0
12995,13579,0,0
13179,13478,0,0
13253,13454,0,0
13188,13663,0,0
13195,13409,0,0
13164,13599,0,0
13341,13516,0,0
13303,13589,0,0
13471,13422,0,0
13381,13487,0,0
13636,13375,0,0
13255,13625,0,0
13478,13484,0,0
13511,13500,0,0
13529,13410,0,0
13610,13667,0,0
13567,13573,0,0
13627,13360,0,0
